"","feature_set","resample","problem","C"
"14773","TSFEL",22,"MixedShapesRegularTrain",0.359381366380463
"14774","Kats",22,"MixedShapesRegularTrain",0.359381366380463
"14775","tsfresh",22,"MixedShapesRegularTrain",0.0464158883361278
"14776","FFT (Mag^2 + Angle) + quantiles",22,"MixedShapesRegularTrain",0.0464158883361278
"14777","Quantiles",22,"MixedShapesRegularTrain",0.359381366380463
"14778","FFT coef. (Mag^2 + Angle)",22,"MixedShapesRegularTrain",0.0464158883361278
"14779","catch22",23,"MixedShapesRegularTrain",0.359381366380463
"14780","feasts",23,"MixedShapesRegularTrain",2.78255940220713
"14781","tsfeatures",23,"MixedShapesRegularTrain",2.78255940220713
"14782","TSFEL",23,"MixedShapesRegularTrain",0.0464158883361278
"14783","Kats",23,"MixedShapesRegularTrain",0.0464158883361278
"14784","tsfresh",23,"MixedShapesRegularTrain",0.0464158883361278
"14785","FFT (Mag^2 + Angle) + quantiles",23,"MixedShapesRegularTrain",0.359381366380463
"14786","Quantiles",23,"MixedShapesRegularTrain",0.359381366380463
"14787","FFT coef. (Mag^2 + Angle)",23,"MixedShapesRegularTrain",0.0464158883361278
"14788","catch22",24,"MixedShapesRegularTrain",2.78255940220713
"14789","feasts",24,"MixedShapesRegularTrain",21.5443469003188
"14790","tsfeatures",24,"MixedShapesRegularTrain",0.359381366380463
"14791","TSFEL",24,"MixedShapesRegularTrain",0.359381366380463
"14792","Kats",24,"MixedShapesRegularTrain",0.359381366380463
"14793","tsfresh",24,"MixedShapesRegularTrain",21.5443469003188
"14794","FFT (Mag^2 + Angle) + quantiles",24,"MixedShapesRegularTrain",0.0464158883361278
"14795","Quantiles",24,"MixedShapesRegularTrain",0.359381366380463
"14796","FFT coef. (Mag^2 + Angle)",24,"MixedShapesRegularTrain",0.0464158883361278
"14797","catch22",25,"MixedShapesRegularTrain",0.359381366380463
"14798","feasts",25,"MixedShapesRegularTrain",2.78255940220713
"14799","tsfeatures",25,"MixedShapesRegularTrain",0.359381366380463
"14800","TSFEL",25,"MixedShapesRegularTrain",2.78255940220713
"14801","Kats",25,"MixedShapesRegularTrain",0.0464158883361278
"14802","tsfresh",25,"MixedShapesRegularTrain",2.78255940220713
"14803","FFT (Mag^2 + Angle) + quantiles",25,"MixedShapesRegularTrain",0.359381366380463
"14804","Quantiles",25,"MixedShapesRegularTrain",2.78255940220713
"14805","FFT coef. (Mag^2 + Angle)",25,"MixedShapesRegularTrain",0.0464158883361278
"14806","catch22",26,"MixedShapesRegularTrain",2.78255940220713
"14807","feasts",26,"MixedShapesRegularTrain",2.78255940220713
"14808","tsfeatures",26,"MixedShapesRegularTrain",0.359381366380463
"14809","TSFEL",26,"MixedShapesRegularTrain",166.810053720006
"14810","Kats",26,"MixedShapesRegularTrain",0.359381366380463
"14811","tsfresh",26,"MixedShapesRegularTrain",21.5443469003188
"14812","FFT (Mag^2 + Angle) + quantiles",26,"MixedShapesRegularTrain",0.0464158883361278
"14813","Quantiles",26,"MixedShapesRegularTrain",0.359381366380463
"14814","FFT coef. (Mag^2 + Angle)",26,"MixedShapesRegularTrain",0.00599484250318941
"14815","catch22",27,"MixedShapesRegularTrain",2.78255940220713
"14816","feasts",27,"MixedShapesRegularTrain",21.5443469003188
"14817","tsfeatures",27,"MixedShapesRegularTrain",0.359381366380463
"14818","TSFEL",27,"MixedShapesRegularTrain",0.0464158883361278
"14819","Kats",27,"MixedShapesRegularTrain",0.359381366380463
"14820","tsfresh",27,"MixedShapesRegularTrain",21.5443469003188
"14821","FFT (Mag^2 + Angle) + quantiles",27,"MixedShapesRegularTrain",0.0464158883361278
"14822","Quantiles",27,"MixedShapesRegularTrain",0.359381366380463
"14823","FFT coef. (Mag^2 + Angle)",27,"MixedShapesRegularTrain",0.00599484250318941
"14824","catch22",28,"MixedShapesRegularTrain",21.5443469003188
"14825","feasts",28,"MixedShapesRegularTrain",21.5443469003188
"14826","tsfeatures",28,"MixedShapesRegularTrain",0.359381366380463
"14827","TSFEL",28,"MixedShapesRegularTrain",0.359381366380463
"14828","Kats",28,"MixedShapesRegularTrain",0.359381366380463
"14829","tsfresh",28,"MixedShapesRegularTrain",0.0464158883361278
"14830","FFT (Mag^2 + Angle) + quantiles",28,"MixedShapesRegularTrain",0.0464158883361278
"14831","Quantiles",28,"MixedShapesRegularTrain",0.359381366380463
"14832","FFT coef. (Mag^2 + Angle)",28,"MixedShapesRegularTrain",0.0464158883361278
"14833","catch22",29,"MixedShapesRegularTrain",0.359381366380463
"14834","feasts",29,"MixedShapesRegularTrain",2.78255940220713
"14835","tsfeatures",29,"MixedShapesRegularTrain",2.78255940220713
"14836","TSFEL",29,"MixedShapesRegularTrain",0.359381366380463
"14837","Kats",29,"MixedShapesRegularTrain",0.0464158883361278
"14838","tsfresh",29,"MixedShapesRegularTrain",0.359381366380463
"14839","FFT (Mag^2 + Angle) + quantiles",29,"MixedShapesRegularTrain",0.0464158883361278
"14840","Quantiles",29,"MixedShapesRegularTrain",0.359381366380463
"14841","FFT coef. (Mag^2 + Angle)",29,"MixedShapesRegularTrain",0.0464158883361278
"14842","catch22",30,"MixedShapesRegularTrain",0.0464158883361278
"14843","feasts",30,"MixedShapesRegularTrain",2.78255940220713
"14844","tsfeatures",30,"MixedShapesRegularTrain",0.0464158883361278
"14845","TSFEL",30,"MixedShapesRegularTrain",166.810053720006
"14846","Kats",30,"MixedShapesRegularTrain",0.359381366380463
"14847","tsfresh",30,"MixedShapesRegularTrain",2.78255940220713
"14848","FFT (Mag^2 + Angle) + quantiles",30,"MixedShapesRegularTrain",0.0464158883361278
"14849","Quantiles",30,"MixedShapesRegularTrain",0.359381366380463
"14850","FFT coef. (Mag^2 + Angle)",30,"MixedShapesRegularTrain",0.359381366380463
"14851","catch22",1,"MixedShapesSmallTrain",0.359381366380463
"14852","feasts",1,"MixedShapesSmallTrain",0.359381366380463
"14853","tsfeatures",1,"MixedShapesSmallTrain",0.359381366380463
"14854","TSFEL",1,"MixedShapesSmallTrain",2.78255940220713
"14855","Kats",1,"MixedShapesSmallTrain",1291.54966501488
"14856","tsfresh",1,"MixedShapesSmallTrain",0.0464158883361278
"14857","FFT (Mag^2 + Angle) + quantiles",1,"MixedShapesSmallTrain",0.0464158883361278
"14858","Quantiles",1,"MixedShapesSmallTrain",166.810053720006
"14859","FFT coef. (Mag^2 + Angle)",1,"MixedShapesSmallTrain",0.00599484250318941
"14860","catch22",2,"MixedShapesSmallTrain",1291.54966501488
"14861","feasts",2,"MixedShapesSmallTrain",0.359381366380463
"14862","tsfeatures",2,"MixedShapesSmallTrain",2.78255940220713
"14863","TSFEL",2,"MixedShapesSmallTrain",166.810053720006
"14864","Kats",2,"MixedShapesSmallTrain",0.0464158883361278
"14865","tsfresh",2,"MixedShapesSmallTrain",2.78255940220713
"14866","FFT (Mag^2 + Angle) + quantiles",2,"MixedShapesSmallTrain",0.0464158883361278
"14867","Quantiles",2,"MixedShapesSmallTrain",0.359381366380463
"14868","FFT coef. (Mag^2 + Angle)",2,"MixedShapesSmallTrain",0.00599484250318941
"14869","catch22",3,"MixedShapesSmallTrain",0.0464158883361278
"14870","feasts",3,"MixedShapesSmallTrain",0.359381366380463
"14871","tsfeatures",3,"MixedShapesSmallTrain",0.0464158883361278
"14872","TSFEL",3,"MixedShapesSmallTrain",2.78255940220713
"14873","Kats",3,"MixedShapesSmallTrain",1e-04
"14874","tsfresh",3,"MixedShapesSmallTrain",0.000774263682681127
"14875","FFT (Mag^2 + Angle) + quantiles",3,"MixedShapesSmallTrain",0.0464158883361278
"14876","Quantiles",3,"MixedShapesSmallTrain",0.359381366380463
"14877","FFT coef. (Mag^2 + Angle)",3,"MixedShapesSmallTrain",0.0464158883361278
"14878","catch22",4,"MixedShapesSmallTrain",0.359381366380463
"14879","feasts",4,"MixedShapesSmallTrain",0.00599484250318941
"14880","tsfeatures",4,"MixedShapesSmallTrain",0.0464158883361278
"14881","TSFEL",4,"MixedShapesSmallTrain",2.78255940220713
"14882","Kats",4,"MixedShapesSmallTrain",0.0464158883361278
"14883","tsfresh",4,"MixedShapesSmallTrain",0.0464158883361278
"14884","FFT (Mag^2 + Angle) + quantiles",4,"MixedShapesSmallTrain",0.0464158883361278
"14885","Quantiles",4,"MixedShapesSmallTrain",0.0464158883361278
"14886","FFT coef. (Mag^2 + Angle)",4,"MixedShapesSmallTrain",0.00599484250318941
"14887","catch22",5,"MixedShapesSmallTrain",0.359381366380463
"14888","feasts",5,"MixedShapesSmallTrain",1291.54966501488
"14889","tsfeatures",5,"MixedShapesSmallTrain",0.359381366380463
"14890","TSFEL",5,"MixedShapesSmallTrain",0.0464158883361278
"14891","Kats",5,"MixedShapesSmallTrain",0.0464158883361278
"14892","tsfresh",5,"MixedShapesSmallTrain",0.359381366380463
"14893","FFT (Mag^2 + Angle) + quantiles",5,"MixedShapesSmallTrain",166.810053720006
"14894","Quantiles",5,"MixedShapesSmallTrain",0.359381366380463
"14895","FFT coef. (Mag^2 + Angle)",5,"MixedShapesSmallTrain",2.78255940220713
"14896","catch22",6,"MixedShapesSmallTrain",0.359381366380463
"14897","feasts",6,"MixedShapesSmallTrain",0.359381366380463
"14898","tsfeatures",6,"MixedShapesSmallTrain",0.00599484250318941
"14899","TSFEL",6,"MixedShapesSmallTrain",0.359381366380463
"14900","Kats",6,"MixedShapesSmallTrain",0.0464158883361278
"14901","tsfresh",6,"MixedShapesSmallTrain",0.0464158883361278
"14902","FFT (Mag^2 + Angle) + quantiles",6,"MixedShapesSmallTrain",2.78255940220713
"14903","Quantiles",6,"MixedShapesSmallTrain",0.359381366380463
"14904","FFT coef. (Mag^2 + Angle)",6,"MixedShapesSmallTrain",0.00599484250318941
"14905","catch22",7,"MixedShapesSmallTrain",2.78255940220713
"14906","feasts",7,"MixedShapesSmallTrain",1291.54966501488
"14907","tsfeatures",7,"MixedShapesSmallTrain",0.359381366380463
"14908","TSFEL",7,"MixedShapesSmallTrain",1291.54966501488
"14909","Kats",7,"MixedShapesSmallTrain",0.359381366380463
"14910","tsfresh",7,"MixedShapesSmallTrain",1e-04
"14911","FFT (Mag^2 + Angle) + quantiles",7,"MixedShapesSmallTrain",166.810053720006
"14912","Quantiles",7,"MixedShapesSmallTrain",0.00599484250318941
"14913","FFT coef. (Mag^2 + Angle)",7,"MixedShapesSmallTrain",2.78255940220713
"14914","catch22",8,"MixedShapesSmallTrain",2.78255940220713
"14915","feasts",8,"MixedShapesSmallTrain",0.359381366380463
"14916","tsfeatures",8,"MixedShapesSmallTrain",1e-04
"14917","TSFEL",8,"MixedShapesSmallTrain",0.00599484250318941
"14918","Kats",8,"MixedShapesSmallTrain",0.00599484250318941
"14919","tsfresh",8,"MixedShapesSmallTrain",0.000774263682681127
"14920","FFT (Mag^2 + Angle) + quantiles",8,"MixedShapesSmallTrain",0.0464158883361278
"14921","Quantiles",8,"MixedShapesSmallTrain",0.359381366380463
"14922","FFT coef. (Mag^2 + Angle)",8,"MixedShapesSmallTrain",0.000774263682681127
"14923","catch22",9,"MixedShapesSmallTrain",0.359381366380463
"14924","feasts",9,"MixedShapesSmallTrain",0.0464158883361278
"14925","tsfeatures",9,"MixedShapesSmallTrain",0.0464158883361278
"14926","TSFEL",9,"MixedShapesSmallTrain",2.78255940220713
"14927","Kats",9,"MixedShapesSmallTrain",2.78255940220713
"14928","tsfresh",9,"MixedShapesSmallTrain",0.359381366380463
"14929","FFT (Mag^2 + Angle) + quantiles",9,"MixedShapesSmallTrain",0.359381366380463
"14930","Quantiles",9,"MixedShapesSmallTrain",0.0464158883361278
"14931","FFT coef. (Mag^2 + Angle)",9,"MixedShapesSmallTrain",0.0464158883361278
"14932","catch22",10,"MixedShapesSmallTrain",2.78255940220713
"14933","feasts",10,"MixedShapesSmallTrain",1e-04
"14934","tsfeatures",10,"MixedShapesSmallTrain",0.0464158883361278
"14935","TSFEL",10,"MixedShapesSmallTrain",0.0464158883361278
"14936","Kats",10,"MixedShapesSmallTrain",0.0464158883361278
"14937","tsfresh",10,"MixedShapesSmallTrain",1e-04
"14938","FFT (Mag^2 + Angle) + quantiles",10,"MixedShapesSmallTrain",0.359381366380463
"14939","Quantiles",10,"MixedShapesSmallTrain",2.78255940220713
"14940","FFT coef. (Mag^2 + Angle)",10,"MixedShapesSmallTrain",0.0464158883361278
"14941","catch22",11,"MixedShapesSmallTrain",0.359381366380463
"14942","feasts",11,"MixedShapesSmallTrain",2.78255940220713
"14943","tsfeatures",11,"MixedShapesSmallTrain",10000
"14944","TSFEL",11,"MixedShapesSmallTrain",21.5443469003188
"14945","Kats",11,"MixedShapesSmallTrain",2.78255940220713
"14946","tsfresh",11,"MixedShapesSmallTrain",0.359381366380463
"14947","FFT (Mag^2 + Angle) + quantiles",11,"MixedShapesSmallTrain",0.0464158883361278
"14948","Quantiles",11,"MixedShapesSmallTrain",0.0464158883361278
"14949","FFT coef. (Mag^2 + Angle)",11,"MixedShapesSmallTrain",166.810053720006
"14950","catch22",12,"MixedShapesSmallTrain",2.78255940220713
"14951","feasts",12,"MixedShapesSmallTrain",0.359381366380463
"14952","tsfeatures",12,"MixedShapesSmallTrain",0.359381366380463
"14953","TSFEL",12,"MixedShapesSmallTrain",21.5443469003188
"14954","Kats",12,"MixedShapesSmallTrain",0.0464158883361278
"14955","tsfresh",12,"MixedShapesSmallTrain",2.78255940220713
"14956","FFT (Mag^2 + Angle) + quantiles",12,"MixedShapesSmallTrain",2.78255940220713
"14957","Quantiles",12,"MixedShapesSmallTrain",1291.54966501488
"14958","FFT coef. (Mag^2 + Angle)",12,"MixedShapesSmallTrain",1e-04
"14959","catch22",13,"MixedShapesSmallTrain",2.78255940220713
"14960","feasts",13,"MixedShapesSmallTrain",1e-04
"14961","tsfeatures",13,"MixedShapesSmallTrain",21.5443469003188
"14962","TSFEL",13,"MixedShapesSmallTrain",0.0464158883361278
"14963","Kats",13,"MixedShapesSmallTrain",0.359381366380463
"14964","tsfresh",13,"MixedShapesSmallTrain",0.00599484250318941
"14965","FFT (Mag^2 + Angle) + quantiles",13,"MixedShapesSmallTrain",0.0464158883361278
"14966","Quantiles",13,"MixedShapesSmallTrain",2.78255940220713
"14967","FFT coef. (Mag^2 + Angle)",13,"MixedShapesSmallTrain",0.00599484250318941
"14968","catch22",14,"MixedShapesSmallTrain",0.359381366380463
"14969","feasts",14,"MixedShapesSmallTrain",0.359381366380463
"14970","tsfeatures",14,"MixedShapesSmallTrain",166.810053720006
"14971","TSFEL",14,"MixedShapesSmallTrain",0.359381366380463
"14972","Kats",14,"MixedShapesSmallTrain",166.810053720006
"14973","tsfresh",14,"MixedShapesSmallTrain",21.5443469003188
"14974","FFT (Mag^2 + Angle) + quantiles",14,"MixedShapesSmallTrain",21.5443469003188
"14975","Quantiles",14,"MixedShapesSmallTrain",2.78255940220713
"14976","FFT coef. (Mag^2 + Angle)",14,"MixedShapesSmallTrain",0.359381366380463
"14977","catch22",15,"MixedShapesSmallTrain",0.359381366380463
"14978","feasts",15,"MixedShapesSmallTrain",2.78255940220713
"14979","tsfeatures",15,"MixedShapesSmallTrain",0.0464158883361278
"14980","TSFEL",15,"MixedShapesSmallTrain",0.359381366380463
"14981","Kats",15,"MixedShapesSmallTrain",0.359381366380463
"14982","tsfresh",15,"MixedShapesSmallTrain",2.78255940220713
"14983","FFT (Mag^2 + Angle) + quantiles",15,"MixedShapesSmallTrain",2.78255940220713
"14984","Quantiles",15,"MixedShapesSmallTrain",2.78255940220713
"14985","FFT coef. (Mag^2 + Angle)",15,"MixedShapesSmallTrain",2.78255940220713
"14986","catch22",16,"MixedShapesSmallTrain",0.359381366380463
"14987","feasts",16,"MixedShapesSmallTrain",0.359381366380463
"14988","tsfeatures",16,"MixedShapesSmallTrain",21.5443469003188
"14989","TSFEL",16,"MixedShapesSmallTrain",0.0464158883361278
"14990","Kats",16,"MixedShapesSmallTrain",0.00599484250318941
"14991","tsfresh",16,"MixedShapesSmallTrain",2.78255940220713
"14992","FFT (Mag^2 + Angle) + quantiles",16,"MixedShapesSmallTrain",21.5443469003188
"14993","Quantiles",16,"MixedShapesSmallTrain",0.359381366380463
"14994","FFT coef. (Mag^2 + Angle)",16,"MixedShapesSmallTrain",0.359381366380463
"14995","catch22",17,"MixedShapesSmallTrain",0.0464158883361278
"14996","feasts",17,"MixedShapesSmallTrain",0.359381366380463
"14997","tsfeatures",17,"MixedShapesSmallTrain",0.359381366380463
"14998","TSFEL",17,"MixedShapesSmallTrain",2.78255940220713
"14999","Kats",17,"MixedShapesSmallTrain",21.5443469003188
"15000","tsfresh",17,"MixedShapesSmallTrain",0.359381366380463
"15001","FFT (Mag^2 + Angle) + quantiles",17,"MixedShapesSmallTrain",0.0464158883361278
"15002","Quantiles",17,"MixedShapesSmallTrain",0.359381366380463
"15003","FFT coef. (Mag^2 + Angle)",17,"MixedShapesSmallTrain",0.0464158883361278
"15004","catch22",18,"MixedShapesSmallTrain",0.359381366380463
"15005","feasts",18,"MixedShapesSmallTrain",0.359381366380463
"15006","tsfeatures",18,"MixedShapesSmallTrain",2.78255940220713
"15007","TSFEL",18,"MixedShapesSmallTrain",0.359381366380463
"15008","Kats",18,"MixedShapesSmallTrain",0.359381366380463
"15009","tsfresh",18,"MixedShapesSmallTrain",0.0464158883361278
"15010","FFT (Mag^2 + Angle) + quantiles",18,"MixedShapesSmallTrain",0.359381366380463
"15011","Quantiles",18,"MixedShapesSmallTrain",0.0464158883361278
"15012","FFT coef. (Mag^2 + Angle)",18,"MixedShapesSmallTrain",0.000774263682681127
"15013","catch22",19,"MixedShapesSmallTrain",0.0464158883361278
"15014","feasts",19,"MixedShapesSmallTrain",0.0464158883361278
"15015","tsfeatures",19,"MixedShapesSmallTrain",0.359381366380463
"15016","TSFEL",19,"MixedShapesSmallTrain",0.359381366380463
"15017","Kats",19,"MixedShapesSmallTrain",0.00599484250318941
"15018","tsfresh",19,"MixedShapesSmallTrain",0.359381366380463
"15019","FFT (Mag^2 + Angle) + quantiles",19,"MixedShapesSmallTrain",21.5443469003188
"15020","Quantiles",19,"MixedShapesSmallTrain",0.0464158883361278
"15021","FFT coef. (Mag^2 + Angle)",19,"MixedShapesSmallTrain",0.000774263682681127
"15022","catch22",20,"MixedShapesSmallTrain",0.0464158883361278
"15023","feasts",20,"MixedShapesSmallTrain",0.359381366380463
"15024","tsfeatures",20,"MixedShapesSmallTrain",2.78255940220713
"15025","TSFEL",20,"MixedShapesSmallTrain",0.359381366380463
"15026","Kats",20,"MixedShapesSmallTrain",0.00599484250318941
"15027","tsfresh",20,"MixedShapesSmallTrain",0.0464158883361278
"15028","FFT (Mag^2 + Angle) + quantiles",20,"MixedShapesSmallTrain",0.00599484250318941
"15029","Quantiles",20,"MixedShapesSmallTrain",0.0464158883361278
"15030","FFT coef. (Mag^2 + Angle)",20,"MixedShapesSmallTrain",0.359381366380463
"15031","catch22",21,"MixedShapesSmallTrain",0.00599484250318941
"15032","feasts",21,"MixedShapesSmallTrain",0.0464158883361278
"15033","tsfeatures",21,"MixedShapesSmallTrain",0.0464158883361278
"15034","TSFEL",21,"MixedShapesSmallTrain",2.78255940220713
"15035","Kats",21,"MixedShapesSmallTrain",0.359381366380463
"15036","tsfresh",21,"MixedShapesSmallTrain",0.359381366380463
"15037","FFT (Mag^2 + Angle) + quantiles",21,"MixedShapesSmallTrain",0.0464158883361278
"15038","Quantiles",21,"MixedShapesSmallTrain",0.359381366380463
"15039","FFT coef. (Mag^2 + Angle)",21,"MixedShapesSmallTrain",1e-04
"15040","catch22",22,"MixedShapesSmallTrain",0.0464158883361278
"15041","feasts",22,"MixedShapesSmallTrain",0.359381366380463
"15042","tsfeatures",22,"MixedShapesSmallTrain",2.78255940220713
"15043","TSFEL",22,"MixedShapesSmallTrain",0.359381366380463
"15044","Kats",22,"MixedShapesSmallTrain",0.359381366380463
"15045","tsfresh",22,"MixedShapesSmallTrain",0.359381366380463
"15046","FFT (Mag^2 + Angle) + quantiles",22,"MixedShapesSmallTrain",0.0464158883361278
"15047","Quantiles",22,"MixedShapesSmallTrain",0.0464158883361278
"15048","FFT coef. (Mag^2 + Angle)",22,"MixedShapesSmallTrain",0.0464158883361278
"15049","catch22",23,"MixedShapesSmallTrain",0.359381366380463
"15050","feasts",23,"MixedShapesSmallTrain",0.0464158883361278
"15051","tsfeatures",23,"MixedShapesSmallTrain",0.000774263682681127
"15052","TSFEL",23,"MixedShapesSmallTrain",0.359381366380463
"15053","Kats",23,"MixedShapesSmallTrain",0.359381366380463
"15054","tsfresh",23,"MixedShapesSmallTrain",0.0464158883361278
"15055","FFT (Mag^2 + Angle) + quantiles",23,"MixedShapesSmallTrain",0.00599484250318941
"15056","Quantiles",23,"MixedShapesSmallTrain",0.00599484250318941
"15057","FFT coef. (Mag^2 + Angle)",23,"MixedShapesSmallTrain",0.0464158883361278
"15058","catch22",24,"MixedShapesSmallTrain",0.0464158883361278
"15059","feasts",24,"MixedShapesSmallTrain",0.0464158883361278
"15060","tsfeatures",24,"MixedShapesSmallTrain",0.359381366380463
"15061","TSFEL",24,"MixedShapesSmallTrain",0.0464158883361278
"15062","Kats",24,"MixedShapesSmallTrain",2.78255940220713
"15063","tsfresh",24,"MixedShapesSmallTrain",0.0464158883361278
"15064","FFT (Mag^2 + Angle) + quantiles",24,"MixedShapesSmallTrain",0.0464158883361278
